Audiofile,start,end,class
S01_U04.CH4.wav,7894.172,7894.203,background
S01_U04.CH4.wav,7894.203,7894.363,foreground
S01_U04.CH4.wav,7894.363,7894.392,background
S01_U04.CH4.wav,7894.392,7894.642,foreground
S01_U04.CH4.wav,7894.642,7894.663,background
S01_U04.CH4.wav,7894.663,7896.193,foreground
S01_U04.CH4.wav,7896.193,7897.113,background
S01_U04.CH4.wav,7897.113,7898.062,foreground
S01_U04.CH4.wav,7898.062,7898.403,background
S01_U04.CH4.wav,7898.403,7899.243,foreground
S01_U04.CH4.wav,7899.243,7899.552,background
S01_U04.CH4.wav,7899.552,7899.613,foreground
S01_U04.CH4.wav,7899.613,7900.483,background
S01_U04.CH4.wav,7900.483,7900.993,foreground
S01_U04.CH4.wav,7900.993,7901.153,background
S01_U04.CH4.wav,7901.153,7903.583,foreground
S01_U04.CH4.wav,7903.583,7903.773,background
S01_U04.CH4.wav,7903.773,7904.023,foreground
S01_U04.CH4.wav,7904.023,7905.312,background
S01_U04.CH4.wav,7905.312,7905.932,foreground
S01_U04.CH4.wav,7905.932,7907.693,background
S01_U04.CH4.wav,7907.693,7908.012,foreground
S01_U04.CH4.wav,7908.012,7910.153,background
S01_U04.CH4.wav,7910.153,7910.502,foreground
S01_U04.CH4.wav,7910.502,7910.512,background
S01_U04.CH4.wav,7910.512,7912.092,foreground
S01_U04.CH4.wav,7912.092,7912.903,background
S01_U04.CH4.wav,7912.903,7914.983,foreground
S01_U04.CH4.wav,7914.983,7917.382,background
S01_U04.CH4.wav,7917.382,7919.613,foreground
S01_U04.CH4.wav,7919.613,7919.892,background
S01_U04.CH4.wav,7919.892,7920.592,foreground
S01_U04.CH4.wav,7920.592,7921.073,background
S01_U04.CH4.wav,7921.073,7923.592,foreground
S01_U04.CH4.wav,7923.592,7925.302,background
S01_U04.CH4.wav,7925.302,7925.573,foreground
S01_U04.CH4.wav,7925.573,7925.592,background
S01_U04.CH4.wav,7925.592,7925.623,foreground
S01_U04.CH4.wav,7925.623,7927.012,background
S01_U04.CH4.wav,7927.012,7927.083,foreground
S01_U04.CH4.wav,7927.083,7927.102,background
S01_U04.CH4.wav,7927.102,7927.113,foreground
S01_U04.CH4.wav,7927.113,7927.123,background
S01_U04.CH4.wav,7927.123,7935.583,foreground
S01_U04.CH4.wav,7935.583,7936.012,background
S01_U04.CH4.wav,7936.012,7937.212,foreground
S01_U04.CH4.wav,7937.212,7937.632,background
S01_U04.CH4.wav,7937.632,7947.062,foreground
S01_U04.CH4.wav,7947.062,7947.483,background
S01_U04.CH4.wav,7947.483,7948.432,foreground
S01_U04.CH4.wav,7948.432,7948.802,background
S01_U04.CH4.wav,7948.802,7950.712,foreground
S01_U04.CH4.wav,7950.712,7950.932,background
S01_U04.CH4.wav,7950.932,7955.583,foreground
S01_U04.CH4.wav,7955.583,7956.203,background
S01_U04.CH4.wav,7956.203,7962.592,foreground
S01_U04.CH4.wav,7962.592,7964.432,background
S01_U04.CH4.wav,7964.432,7964.542,foreground
S01_U04.CH4.wav,7964.542,7965.172,background
S01_U04.CH4.wav,7965.172,7966.233,foreground
S01_U04.CH4.wav,7966.233,7966.653,background
S01_U04.CH4.wav,7966.653,7966.773,foreground
S01_U04.CH4.wav,7966.773,7966.783,background
S01_U04.CH4.wav,7966.783,7966.792,foreground
S01_U04.CH4.wav,7966.792,7967.762,background
S01_U04.CH4.wav,7967.762,7968.623,foreground
S01_U04.CH4.wav,7968.623,7970.123,background
S01_U04.CH4.wav,7970.123,7970.333,foreground
S01_U04.CH4.wav,7970.333,7970.833,background
S01_U04.CH4.wav,7970.833,7971.573,foreground
S01_U04.CH4.wav,7971.573,7971.972,background
S01_U04.CH4.wav,7971.972,7975.512,foreground
S01_U04.CH4.wav,7975.512,7975.792,background
S01_U04.CH4.wav,7975.792,7975.903,foreground
S01_U04.CH4.wav,7975.903,7976.562,background
S01_U04.CH4.wav,7976.562,7976.583,foreground
S01_U04.CH4.wav,7976.583,7976.592,background
S01_U04.CH4.wav,7976.592,7976.722,foreground
S01_U04.CH4.wav,7976.722,7976.932,background
S01_U04.CH4.wav,7976.932,7977.142,foreground
S01_U04.CH4.wav,7977.142,7977.172,background
S01_U04.CH4.wav,7977.172,7977.182,foreground
S01_U04.CH4.wav,7977.182,7977.233,background
S01_U04.CH4.wav,7977.233,7977.783,foreground
S01_U04.CH4.wav,7977.783,7978.302,background
S01_U04.CH4.wav,7978.302,7978.472,foreground
S01_U04.CH4.wav,7978.472,7978.573,background
S01_U04.CH4.wav,7978.573,7978.672,foreground
S01_U04.CH4.wav,7978.672,7978.943,background
S01_U04.CH4.wav,7978.943,7978.962,foreground
S01_U04.CH4.wav,7978.962,7978.972,background
S01_U04.CH4.wav,7978.972,7981.262,foreground
S01_U04.CH4.wav,7981.262,7981.922,background
S01_U04.CH4.wav,7981.922,7983.512,foreground
S01_U04.CH4.wav,7983.512,7983.812,background
S01_U04.CH4.wav,7983.812,7985.512,foreground
S01_U04.CH4.wav,7985.512,7986.533,background
S01_U04.CH4.wav,7986.533,7987.083,foreground
S01_U04.CH4.wav,7987.083,7987.092,background
S01_U04.CH4.wav,7987.092,7987.642,foreground
S01_U04.CH4.wav,7987.642,7987.672,background
S01_U04.CH4.wav,7987.672,7987.712,foreground
S01_U04.CH4.wav,7987.712,7990.743,background
S01_U04.CH4.wav,7990.743,7990.903,foreground
S01_U04.CH4.wav,7990.903,7991.722,background
S01_U04.CH4.wav,7991.722,7992.523,foreground
S01_U04.CH4.wav,7992.523,7993.823,background
S01_U04.CH4.wav,7993.823,7994.172,foreground
S01_U04.CH4.wav,7994.172,7994.653,background
S01_U04.CH4.wav,7994.653,7994.892,foreground
S01_U04.CH4.wav,7994.892,7996.092,background
S01_U04.CH4.wav,7996.092,7997.483,foreground
S01_U04.CH4.wav,7997.483,7997.913,background
S01_U04.CH4.wav,7997.913,7998.222,foreground
S01_U04.CH4.wav,7998.222,8000.092,background
S01_U04.CH4.wav,8000.092,8000.102,foreground
S01_U04.CH4.wav,8000.102,8000.163,background
S01_U04.CH4.wav,8000.163,8000.193,foreground
S01_U04.CH4.wav,8000.193,8000.903,background
S01_U04.CH4.wav,8000.903,8001.413,foreground
S01_U04.CH4.wav,8001.413,8002.323,background
S01_U04.CH4.wav,8002.323,8002.703,foreground
S01_U04.CH4.wav,8002.703,8004.672,background
S01_U04.CH4.wav,8004.672,8005.792,foreground
S01_U04.CH4.wav,8005.792,8006.302,background
S01_U04.CH4.wav,8006.302,8006.413,foreground
S01_U04.CH4.wav,8006.413,8007.712,background
S01_U04.CH4.wav,8007.712,8009.302,foreground
S01_U04.CH4.wav,8009.302,8009.823,background
S01_U04.CH4.wav,8009.823,8010.493,foreground
S01_U04.CH4.wav,8010.493,8010.802,background
S01_U04.CH4.wav,8010.802,8012.672,foreground
S01_U04.CH4.wav,8012.672,8012.972,background
S01_U04.CH4.wav,8012.972,8013.023,foreground
S01_U04.CH4.wav,8013.023,8013.052,background
S01_U04.CH4.wav,8013.052,8025.403,foreground
S01_U04.CH4.wav,8025.403,8025.733,background
S01_U04.CH4.wav,8025.733,8026.363,foreground
S01_U04.CH4.wav,8026.363,8026.552,background
S01_U04.CH4.wav,8026.552,8026.602,foreground
S01_U04.CH4.wav,8026.602,8026.773,background
S01_U04.CH4.wav,8026.773,8029.972,foreground
S01_U04.CH4.wav,8029.972,8030.233,background
S01_U04.CH4.wav,8030.233,8034.342,foreground
S01_U04.CH4.wav,8034.342,8034.953,background
S01_U04.CH4.wav,8034.953,8038.142,foreground
S01_U04.CH4.wav,8038.142,8038.512,background
S01_U04.CH4.wav,8038.512,8039.472,foreground
S01_U04.CH4.wav,8039.472,8039.632,background
S01_U04.CH4.wav,8039.632,8042.392,foreground
S01_U04.CH4.wav,8042.392,8042.943,background
S01_U04.CH4.wav,8042.943,8043.502,foreground
S01_U04.CH4.wav,8043.502,8043.682,background
S01_U04.CH4.wav,8043.682,8043.712,foreground
S01_U04.CH4.wav,8043.712,8043.762,background
S01_U04.CH4.wav,8043.762,8043.792,foreground
S01_U04.CH4.wav,8043.792,8043.842,background
S01_U04.CH4.wav,8043.842,8043.873,foreground
S01_U04.CH4.wav,8043.873,8043.903,background
S01_U04.CH4.wav,8043.903,8043.962,foreground
S01_U04.CH4.wav,8043.962,8044.002,background
S01_U04.CH4.wav,8044.002,8044.123,foreground
S01_U04.CH4.wav,8044.123,8046.273,background
S01_U04.CH4.wav,8046.273,8048.792,foreground
S01_U04.CH4.wav,8048.792,8050.203,background
S01_U04.CH4.wav,8050.203,8050.653,foreground
S01_U04.CH4.wav,8050.653,8051.073,background
S01_U04.CH4.wav,8051.073,8051.632,foreground
S01_U04.CH4.wav,8051.632,8052.092,background
S01_U04.CH4.wav,8052.092,8052.462,foreground
S01_U04.CH4.wav,8052.462,8054.773,background
S01_U04.CH4.wav,8054.773,8055.033,foreground
S01_U04.CH4.wav,8055.033,8055.533,background
S01_U04.CH4.wav,8055.533,8056.153,foreground
S01_U04.CH4.wav,8056.153,8057.182,background
S01_U04.CH4.wav,8057.182,8057.953,foreground
S01_U04.CH4.wav,8057.953,8058.373,background
S01_U04.CH4.wav,8058.373,8059.323,foreground
S01_U04.CH4.wav,8059.323,8059.342,background
S01_U04.CH4.wav,8059.342,8059.363,foreground
S01_U04.CH4.wav,8059.363,8059.833,background
S01_U04.CH4.wav,8059.833,8062.892,foreground
S01_U04.CH4.wav,8062.892,8063.212,background
S01_U04.CH4.wav,8063.212,8063.743,foreground
S01_U04.CH4.wav,8063.743,8063.823,background
S01_U04.CH4.wav,8063.823,8064.783,foreground
S01_U04.CH4.wav,8064.783,8065.663,background
S01_U04.CH4.wav,8065.663,8066.932,foreground
S01_U04.CH4.wav,8066.932,8067.493,background
S01_U04.CH4.wav,8067.493,8068.922,foreground
S01_U04.CH4.wav,8068.922,8069.153,background
S01_U04.CH4.wav,8069.153,8069.682,foreground
S01_U04.CH4.wav,8069.682,8070.733,background
S01_U04.CH4.wav,8070.733,8071.453,foreground
S01_U04.CH4.wav,8071.453,8071.562,background
S01_U04.CH4.wav,8071.562,8073.792,foreground
S01_U04.CH4.wav,8073.792,8074.342,background
S01_U04.CH4.wav,8074.342,8077.392,foreground
S01_U04.CH4.wav,8077.392,8078.252,background
S01_U04.CH4.wav,8078.252,8078.262,foreground
S01_U04.CH4.wav,8078.262,8078.403,background
S01_U04.CH4.wav,8078.403,8078.453,foreground
S01_U04.CH4.wav,8078.453,8078.703,background
S01_U04.CH4.wav,8078.703,8079.613,foreground
S01_U04.CH4.wav,8079.613,8080.523,background
S01_U04.CH4.wav,8080.523,8080.842,foreground
S01_U04.CH4.wav,8080.842,8082.403,background
S01_U04.CH4.wav,8082.403,8083.132,foreground
S01_U04.CH4.wav,8083.132,8083.632,background
S01_U04.CH4.wav,8083.632,8084.212,foreground
S01_U04.CH4.wav,8084.212,8084.712,background
S01_U04.CH4.wav,8084.712,8085.983,foreground
S01_U04.CH4.wav,8085.983,8087.382,background
S01_U04.CH4.wav,8087.382,8087.623,foreground
S01_U04.CH4.wav,8087.623,8087.722,background
S01_U04.CH4.wav,8087.722,8087.932,foreground
S01_U04.CH4.wav,8087.932,8088.552,background
S01_U04.CH4.wav,8088.552,8088.882,foreground
S01_U04.CH4.wav,8088.882,8088.932,background
S01_U04.CH4.wav,8088.932,8088.972,foreground
S01_U04.CH4.wav,8088.972,8090.552,background
S01_U04.CH4.wav,8090.552,8091.352,foreground
S01_U04.CH4.wav,8091.352,8091.932,background
S01_U04.CH4.wav,8091.932,8093.833,foreground
S01_U04.CH4.wav,8093.833,8094.432,background
S01_U04.CH4.wav,8094.432,8094.613,foreground
S01_U04.CH4.wav,8094.613,8094.672,background
S01_U04.CH4.wav,8094.672,8094.882,foreground
S01_U04.CH4.wav,8094.882,8094.892,background
S01_U04.CH4.wav,8094.892,8094.972,foreground
S01_U04.CH4.wav,8094.972,8094.983,background
S01_U04.CH4.wav,8094.983,8095.403,foreground
S01_U04.CH4.wav,8095.403,8096.333,background
S01_U04.CH4.wav,8096.333,8096.943,foreground
S01_U04.CH4.wav,8096.943,8098.062,background
S01_U04.CH4.wav,8098.062,8098.693,foreground
S01_U04.CH4.wav,8098.693,8099.512,background
S01_U04.CH4.wav,8099.512,8100.783,foreground
S01_U04.CH4.wav,8100.783,8100.943,background
S01_U04.CH4.wav,8100.943,8101.512,foreground
S01_U04.CH4.wav,8101.512,8102.312,background
S01_U04.CH4.wav,8102.312,8102.493,foreground
S01_U04.CH4.wav,8102.493,8103.722,background
S01_U04.CH4.wav,8103.722,8112.613,foreground
S01_U04.CH4.wav,8112.613,8113.132,background
S01_U04.CH4.wav,8113.132,8115.852,foreground
S01_U04.CH4.wav,8115.852,8116.312,background
S01_U04.CH4.wav,8116.312,8119.002,foreground
S01_U04.CH4.wav,8119.002,8119.203,background
S01_U04.CH4.wav,8119.203,8141.002,foreground
S01_U04.CH4.wav,8141.002,8141.023,background
S01_U04.CH4.wav,8141.023,8141.033,foreground
S01_U04.CH4.wav,8141.033,8141.852,background
S01_U04.CH4.wav,8141.852,8144.682,foreground
S01_U04.CH4.wav,8144.682,8145.012,background
S01_U04.CH4.wav,8145.012,8147.523,foreground
S01_U04.CH4.wav,8147.523,8149.682,background
S01_U04.CH4.wav,8149.682,8149.703,foreground
S01_U04.CH4.wav,8149.703,8149.733,background
S01_U04.CH4.wav,8149.733,8150.493,foreground
S01_U04.CH4.wav,8150.493,8150.762,background
S01_U04.CH4.wav,8150.762,8151.252,foreground
S01_U04.CH4.wav,8151.252,8152.462,background
S01_U04.CH4.wav,8152.462,8153.033,foreground
S01_U04.CH4.wav,8153.033,8153.472,background
S01_U04.CH4.wav,8153.472,8154.252,foreground
S01_U04.CH4.wav,8154.252,8154.913,background
S01_U04.CH4.wav,8154.913,8154.932,foreground
S01_U04.CH4.wav,8154.932,8154.983,background
S01_U04.CH4.wav,8154.983,8155.052,foreground
S01_U04.CH4.wav,8155.052,8155.113,background
S01_U04.CH4.wav,8155.113,8155.342,foreground
S01_U04.CH4.wav,8155.342,8155.583,background
S01_U04.CH4.wav,8155.583,8157.243,foreground
S01_U04.CH4.wav,8157.243,8157.472,background
S01_U04.CH4.wav,8157.472,8159.292,foreground
S01_U04.CH4.wav,8159.292,8161.773,background
S01_U04.CH4.wav,8161.773,8163.052,foreground
S01_U04.CH4.wav,8163.052,8163.163,background
S01_U04.CH4.wav,8163.163,8163.283,foreground
S01_U04.CH4.wav,8163.283,8163.352,background
S01_U04.CH4.wav,8163.352,8167.483,foreground
S01_U04.CH4.wav,8167.483,8168.363,background
S01_U04.CH4.wav,8168.363,8168.462,foreground
S01_U04.CH4.wav,8168.462,8171.462,background
S01_U04.CH4.wav,8171.462,8171.663,foreground
S01_U04.CH4.wav,8171.663,8173.373,background
S01_U04.CH4.wav,8173.373,8173.592,foreground
S01_U04.CH4.wav,8173.592,8173.642,background
S01_U04.CH4.wav,8173.642,8173.653,foreground
S01_U04.CH4.wav,8173.653,8173.703,background
S01_U04.CH4.wav,8173.703,8173.802,foreground
S01_U04.CH4.wav,8173.802,8174.443,background
S01_U04.CH4.wav,8174.443,8174.863,foreground
S01_U04.CH4.wav,8174.863,8175.062,background
S01_U04.CH4.wav,8175.062,8175.682,foreground
S01_U04.CH4.wav,8175.682,8177.562,background
S01_U04.CH4.wav,8177.562,8177.812,foreground
S01_U04.CH4.wav,8177.812,8179.212,background
S01_U04.CH4.wav,8179.212,8179.382,foreground
S01_U04.CH4.wav,8179.382,8179.873,background
S01_U04.CH4.wav,8179.873,8180.153,foreground
S01_U04.CH4.wav,8180.153,8180.812,background
S01_U04.CH4.wav,8180.812,8180.932,foreground
S01_U04.CH4.wav,8180.932,8182.613,background
S01_U04.CH4.wav,8182.613,8182.833,foreground
S01_U04.CH4.wav,8182.833,8184.573,background
S01_U04.CH4.wav,8184.573,8184.583,foreground
S01_U04.CH4.wav,8184.583,8184.592,background
S01_U04.CH4.wav,8184.592,8185.113,foreground
S01_U04.CH4.wav,8185.113,8185.243,background
S01_U04.CH4.wav,8185.243,8185.363,foreground
S01_U04.CH4.wav,8185.363,8187.483,background
S01_U04.CH4.wav,8187.483,8188.682,foreground
S01_U04.CH4.wav,8188.682,8189.142,background
S01_U04.CH4.wav,8189.142,8189.262,foreground
S01_U04.CH4.wav,8189.262,8189.962,background
S01_U04.CH4.wav,8189.962,8190.153,foreground
S01_U04.CH4.wav,8190.153,8190.842,background
S01_U04.CH4.wav,8190.842,8191.672,foreground
S01_U04.CH4.wav,8191.672,8193.113,background
S01_U04.CH4.wav,8193.113,8194.673,foreground
S01_U04.CH4.wav,8194.673,8195.733,background
S01_U04.CH4.wav,8195.733,8196.243,foreground
S01_U04.CH4.wav,8196.243,8197.163,background
S01_U04.CH4.wav,8197.163,8197.183,foreground
S01_U04.CH4.wav,8197.183,8197.193,background
S01_U04.CH4.wav,8197.193,8197.203,foreground
S01_U04.CH4.wav,8197.203,8198.933,background
S01_U04.CH4.wav,8198.933,8199.463,foreground
S01_U04.CH4.wav,8199.463,8200.683,background
S01_U04.CH4.wav,8200.683,8200.773,foreground
S01_U04.CH4.wav,8200.773,8200.803,background
S01_U04.CH4.wav,8200.803,8200.812,foreground
S01_U04.CH4.wav,8200.812,8200.913,background
S01_U04.CH4.wav,8200.913,8200.923,foreground
S01_U04.CH4.wav,8200.923,8200.933,background
S01_U04.CH4.wav,8200.933,8201.173,foreground
S01_U04.CH4.wav,8201.173,8202.633,background
S01_U04.CH4.wav,8202.633,8203.093,foreground
S01_U04.CH4.wav,8203.093,8203.803,background
S01_U04.CH4.wav,8203.803,8205.513,foreground
S01_U04.CH4.wav,8205.513,8207.353,background
S01_U04.CH4.wav,8207.353,8207.663,foreground
S01_U04.CH4.wav,8207.663,8207.763,background
S01_U04.CH4.wav,8207.763,8208.053,foreground
S01_U04.CH4.wav,8208.053,8209.003,background
S01_U04.CH4.wav,8209.003,8210.213,foreground
S01_U04.CH4.wav,8210.213,8214.253,background
S01_U04.CH4.wav,8214.253,8214.793,foreground
S01_U04.CH4.wav,8214.793,8216.033,background
S01_U04.CH4.wav,8216.033,8216.073,foreground
S01_U04.CH4.wav,8216.073,8217.133,background
S01_U04.CH4.wav,8217.133,8217.703,foreground
S01_U04.CH4.wav,8217.703,8218.433,background
S01_U04.CH4.wav,8218.433,8219.503,foreground
S01_U04.CH4.wav,8219.503,8221.163,background
S01_U04.CH4.wav,8221.163,8221.503,foreground
S01_U04.CH4.wav,8221.503,8222.093,background
S01_U04.CH4.wav,8222.093,8222.562,foreground
S01_U04.CH4.wav,8222.562,8225.033,background
S01_U04.CH4.wav,8225.033,8225.203,foreground
S01_U04.CH4.wav,8225.203,8225.803,background
S01_U04.CH4.wav,8225.803,8226.253,foreground
S01_U04.CH4.wav,8226.253,8226.653,background
S01_U04.CH4.wav,8226.653,8226.693,foreground
S01_U04.CH4.wav,8226.693,8226.703,background
S01_U04.CH4.wav,8226.703,8227.853,foreground
S01_U04.CH4.wav,8227.853,8229.073,background
S01_U04.CH4.wav,8229.073,8231.933,foreground
S01_U04.CH4.wav,8231.933,8232.383,background
S01_U04.CH4.wav,8232.383,8232.393,foreground
S01_U04.CH4.wav,8232.393,8232.413,background
S01_U04.CH4.wav,8232.413,8232.423,foreground
S01_U04.CH4.wav,8232.423,8232.443,background
S01_U04.CH4.wav,8232.443,8232.463,foreground
S01_U04.CH4.wav,8232.463,8232.483,background
S01_U04.CH4.wav,8232.483,8233.073,foreground
S01_U04.CH4.wav,8233.073,8234.803,background
S01_U04.CH4.wav,8234.803,8235.283,foreground
S01_U04.CH4.wav,8235.283,8235.833,background
S01_U04.CH4.wav,8235.833,8236.533,foreground
S01_U04.CH4.wav,8236.533,8236.943,background
S01_U04.CH4.wav,8236.943,8237.843,foreground
S01_U04.CH4.wav,8237.843,8239.523,background
S01_U04.CH4.wav,8239.523,8241.593,foreground
S01_U04.CH4.wav,8241.593,8242.173,background
S01_U04.CH4.wav,8242.173,8242.183,foreground
S01_U04.CH4.wav,8242.183,8242.193,background
S01_U04.CH4.wav,8242.193,8242.373,foreground
S01_U04.CH4.wav,8242.373,8242.403,background
S01_U04.CH4.wav,8242.403,8247.243,foreground
S01_U04.CH4.wav,8247.243,8247.573,background
S01_U04.CH4.wav,8247.573,8251.043,foreground
S01_U04.CH4.wav,8251.043,8252.553,background
S01_U04.CH4.wav,8252.553,8254.523,foreground
S01_U04.CH4.wav,8254.523,8254.793,background
S01_U04.CH4.wav,8254.793,8257.613,foreground
S01_U04.CH4.wav,8257.613,8258.312,background
S01_U04.CH4.wav,8258.312,8264.393,foreground
S01_U04.CH4.wav,8264.393,8265.223,background
S01_U04.CH4.wav,8265.223,8269.203,foreground
S01_U04.CH4.wav,8269.203,8269.883,background
S01_U04.CH4.wav,8269.883,8271.893,foreground
S01_U04.CH4.wav,8271.893,8272.683,background
S01_U04.CH4.wav,8272.683,8273.283,foreground
S01_U04.CH4.wav,8273.283,8273.853,background
S01_U04.CH4.wav,8273.853,8274.983,foreground
S01_U04.CH4.wav,8274.983,8275.723,background
S01_U04.CH4.wav,8275.723,8284.103,foreground
S01_U04.CH4.wav,8284.103,8284.213,background
S01_U04.CH4.wav,8284.213,8284.243,foreground
S01_U04.CH4.wav,8284.243,8284.293,background
S01_U04.CH4.wav,8284.293,8294.283,foreground
S01_U04.CH4.wav,8294.283,8294.613,background
S01_U04.CH4.wav,8294.613,8295.363,foreground
S01_U04.CH4.wav,8295.363,8295.663,background
S01_U04.CH4.wav,8295.663,8296.803,foreground
S01_U04.CH4.wav,8296.803,8297.562,background
S01_U04.CH4.wav,8297.562,8304.883,foreground
S01_U04.CH4.wav,8304.883,8305.823,background
S01_U04.CH4.wav,8305.823,8306.343,foreground
S01_U04.CH4.wav,8306.343,8306.803,background
S01_U04.CH4.wav,8306.803,8307.183,foreground
S01_U04.CH4.wav,8307.183,8307.883,background
S01_U04.CH4.wav,8307.883,8308.093,foreground
S01_U04.CH4.wav,8308.093,8308.553,background
S01_U04.CH4.wav,8308.553,8310.583,foreground
S01_U04.CH4.wav,8310.583,8311.173,background
S01_U04.CH4.wav,8311.173,8313.093,foreground
S01_U04.CH4.wav,8313.093,8313.812,background
S01_U04.CH4.wav,8313.812,8313.993,foreground
S01_U04.CH4.wav,8313.993,8314.973,background
S01_U04.CH4.wav,8314.973,8314.983,foreground
S01_U04.CH4.wav,8314.983,8315.033,background
S01_U04.CH4.wav,8315.033,8315.673,foreground
S01_U04.CH4.wav,8315.673,8315.853,background
S01_U04.CH4.wav,8315.853,8315.953,foreground
S01_U04.CH4.wav,8315.953,8316.123,background
S01_U04.CH4.wav,8316.123,8321.923,foreground
S01_U04.CH4.wav,8321.923,8321.953,background
S01_U04.CH4.wav,8321.953,8322.683,foreground
S01_U04.CH4.wav,8322.683,8322.723,background
S01_U04.CH4.wav,8322.723,8322.743,foreground
S01_U04.CH4.wav,8322.743,8322.753,background
S01_U04.CH4.wav,8322.753,8322.783,foreground
S01_U04.CH4.wav,8322.783,8322.812,background
S01_U04.CH4.wav,8322.812,8322.823,foreground
S01_U04.CH4.wav,8322.823,8322.833,background
S01_U04.CH4.wav,8322.833,8322.953,foreground
S01_U04.CH4.wav,8322.953,8323.143,background
S01_U04.CH4.wav,8323.143,8323.353,foreground
S01_U04.CH4.wav,8323.353,8323.363,background
S01_U04.CH4.wav,8323.363,8323.393,foreground
S01_U04.CH4.wav,8323.393,8323.443,background
S01_U04.CH4.wav,8323.443,8323.553,foreground
S01_U04.CH4.wav,8323.553,8324.583,background
S01_U04.CH4.wav,8324.583,8328.293,foreground
S01_U04.CH4.wav,8328.293,8328.913,background
S01_U04.CH4.wav,8328.913,8341.083,foreground
S01_U04.CH4.wav,8341.083,8341.463,background
S01_U04.CH4.wav,8341.463,8341.633,foreground
S01_U04.CH4.wav,8341.633,8342.143,background
S01_U04.CH4.wav,8342.143,8349.343,foreground
S01_U04.CH4.wav,8349.343,8349.613,background
S01_U04.CH4.wav,8349.613,8349.653,foreground
S01_U04.CH4.wav,8349.653,8350.683,background
S01_U04.CH4.wav,8350.683,8350.812,foreground
S01_U04.CH4.wav,8350.812,8350.873,background
S01_U04.CH4.wav,8350.873,8370.073,foreground
S01_U04.CH4.wav,8370.073,8370.883,background
S01_U04.CH4.wav,8370.883,8378.812,foreground
S01_U04.CH4.wav,8378.812,8379.163,background
S01_U04.CH4.wav,8379.163,8381.173,foreground
S01_U04.CH4.wav,8381.173,8382.293,background
S01_U04.CH4.wav,8382.293,8384.273,foreground
S01_U04.CH4.wav,8384.273,8384.703,background
S01_U04.CH4.wav,8384.703,8384.883,foreground
S01_U04.CH4.wav,8384.883,8384.893,background
S01_U04.CH4.wav,8384.893,8384.903,foreground
S01_U04.CH4.wav,8384.903,8385.053,background
S01_U04.CH4.wav,8385.053,8393.433,foreground
S01_U04.CH4.wav,8393.433,8393.823,background
S01_U04.CH4.wav,8393.823,8394.383,foreground
S01_U04.CH4.wav,8394.383,8394.803,background
S01_U04.CH4.wav,8394.803,8397.413,foreground
S01_U04.CH4.wav,8397.413,8397.573,background
S01_U04.CH4.wav,8397.573,8399.613,foreground
S01_U04.CH4.wav,8399.613,8399.743,background
S01_U04.CH4.wav,8399.743,8401.733,foreground
S01_U04.CH4.wav,8401.733,8401.963,background
S01_U04.CH4.wav,8401.963,8401.983,foreground
S01_U04.CH4.wav,8401.983,8402.023,background
S01_U04.CH4.wav,8402.023,8402.843,foreground
S01_U04.CH4.wav,8402.843,8403.253,background
S01_U04.CH4.wav,8403.253,8403.743,foreground
S01_U04.CH4.wav,8403.743,8404.343,background
S01_U04.CH4.wav,8404.343,8413.873,foreground
S01_U04.CH4.wav,8413.873,8414.303,background
S01_U04.CH4.wav,8414.303,8414.753,foreground
S01_U04.CH4.wav,8414.753,8415.103,background
S01_U04.CH4.wav,8415.103,8415.173,foreground
S01_U04.CH4.wav,8415.173,8415.433,background
S01_U04.CH4.wav,8415.433,8416.433,foreground
S01_U04.CH4.wav,8416.433,8416.663,background
S01_U04.CH4.wav,8416.663,8416.703,foreground
S01_U04.CH4.wav,8416.703,8416.803,background
S01_U04.CH4.wav,8416.803,8420.483,foreground
S01_U04.CH4.wav,8420.483,8421.903,background
S01_U04.CH4.wav,8421.903,8432.553,foreground
S01_U04.CH4.wav,8432.553,8432.713,background
S01_U04.CH4.wav,8432.713,8433.723,foreground
S01_U04.CH4.wav,8433.723,8433.983,background
S01_U04.CH4.wav,8433.983,8434.723,foreground
S01_U04.CH4.wav,8434.723,8435.833,background
S01_U04.CH4.wav,8435.833,8436.273,foreground
S01_U04.CH4.wav,8436.273,8436.683,background
S01_U04.CH4.wav,8436.683,8437.793,foreground
S01_U04.CH4.wav,8437.793,8439.333,background
S01_U04.CH4.wav,8439.333,8439.543,foreground
S01_U04.CH4.wav,8439.543,8440.143,background
S01_U04.CH4.wav,8440.143,8441.173,foreground
S01_U04.CH4.wav,8441.173,8441.312,background
S01_U04.CH4.wav,8441.312,8441.443,foreground
S01_U04.CH4.wav,8441.443,8441.963,background
S01_U04.CH4.wav,8441.963,8442.183,foreground
S01_U04.CH4.wav,8442.183,8442.203,background
S01_U04.CH4.wav,8442.203,8442.773,foreground
S01_U04.CH4.wav,8442.773,8443.093,background
S01_U04.CH4.wav,8443.093,8445.883,foreground
S01_U04.CH4.wav,8445.883,8446.183,background
S01_U04.CH4.wav,8446.183,8453.233,foreground
S01_U04.CH4.wav,8453.233,8453.812,background
S01_U04.CH4.wav,8453.812,8461.013,foreground
S01_U04.CH4.wav,8461.013,8461.543,background
S01_U04.CH4.wav,8461.543,8462.763,foreground
S01_U04.CH4.wav,8462.763,8465.673,background
S01_U04.CH4.wav,8465.673,8465.903,foreground
