Audiofile,start,end,class
S01_U04.CH4.wav,7542.932,7548.722,foreground
S01_U04.CH4.wav,7548.722,7549.092,background
S01_U04.CH4.wav,7549.092,7549.422,foreground
S01_U04.CH4.wav,7549.422,7551.243,background
S01_U04.CH4.wav,7551.243,7555.552,foreground
S01_U04.CH4.wav,7555.552,7555.953,background
S01_U04.CH4.wav,7555.953,7564.052,foreground
S01_U04.CH4.wav,7564.052,7564.092,background
S01_U04.CH4.wav,7564.092,7564.153,foreground
S01_U04.CH4.wav,7564.153,7564.203,background
S01_U04.CH4.wav,7564.203,7566.163,foreground
S01_U04.CH4.wav,7566.163,7566.373,background
S01_U04.CH4.wav,7566.373,7567.422,foreground
S01_U04.CH4.wav,7567.422,7568.783,background
S01_U04.CH4.wav,7568.783,7569.182,foreground
S01_U04.CH4.wav,7569.182,7570.903,background
S01_U04.CH4.wav,7570.903,7571.012,foreground
S01_U04.CH4.wav,7571.012,7571.102,background
S01_U04.CH4.wav,7571.102,7575.382,foreground
S01_U04.CH4.wav,7575.382,7575.773,background
S01_U04.CH4.wav,7575.773,7581.573,foreground
S01_U04.CH4.wav,7581.573,7581.922,background
S01_U04.CH4.wav,7581.922,7584.062,foreground
S01_U04.CH4.wav,7584.062,7584.102,background
S01_U04.CH4.wav,7584.102,7593.523,foreground
S01_U04.CH4.wav,7593.523,7593.792,background
S01_U04.CH4.wav,7593.792,7593.842,foreground
S01_U04.CH4.wav,7593.842,7593.913,background
S01_U04.CH4.wav,7593.913,7595.932,foreground
S01_U04.CH4.wav,7595.932,7596.182,background
S01_U04.CH4.wav,7596.182,7596.382,foreground
S01_U04.CH4.wav,7596.382,7596.422,background
S01_U04.CH4.wav,7596.422,7597.262,foreground
S01_U04.CH4.wav,7597.262,7599.323,background
S01_U04.CH4.wav,7599.323,7599.852,foreground
S01_U04.CH4.wav,7599.852,7602.832,background
S01_U04.CH4.wav,7602.832,7603.682,foreground
S01_U04.CH4.wav,7603.682,7604.062,background
S01_U04.CH4.wav,7604.062,7605.873,foreground
S01_U04.CH4.wav,7605.873,7605.922,background
S01_U04.CH4.wav,7605.922,7605.932,foreground
S01_U04.CH4.wav,7605.932,7605.953,background
S01_U04.CH4.wav,7605.953,7620.542,foreground
S01_U04.CH4.wav,7620.542,7621.693,background
S01_U04.CH4.wav,7621.693,7621.773,foreground
S01_U04.CH4.wav,7621.773,7621.842,background
S01_U04.CH4.wav,7621.842,7621.863,foreground
S01_U04.CH4.wav,7621.863,7622.623,background
S01_U04.CH4.wav,7622.623,7622.722,foreground
S01_U04.CH4.wav,7622.722,7623.773,background
S01_U04.CH4.wav,7623.773,7625.273,foreground
S01_U04.CH4.wav,7625.273,7625.432,background
S01_U04.CH4.wav,7625.432,7625.873,foreground
S01_U04.CH4.wav,7625.873,7626.542,background
S01_U04.CH4.wav,7626.542,7627.212,foreground
S01_U04.CH4.wav,7627.212,7627.483,background
S01_U04.CH4.wav,7627.483,7627.592,foreground
S01_U04.CH4.wav,7627.592,7627.712,background
S01_U04.CH4.wav,7627.712,7627.913,foreground
S01_U04.CH4.wav,7627.913,7628.832,background
S01_U04.CH4.wav,7628.832,7629.512,foreground
S01_U04.CH4.wav,7629.512,7629.832,background
S01_U04.CH4.wav,7629.832,7629.852,foreground
S01_U04.CH4.wav,7629.852,7629.972,background
S01_U04.CH4.wav,7629.972,7630.002,foreground
S01_U04.CH4.wav,7630.002,7630.012,background
S01_U04.CH4.wav,7630.012,7630.243,foreground
S01_U04.CH4.wav,7630.243,7632.542,background
S01_U04.CH4.wav,7632.542,7632.993,foreground
S01_U04.CH4.wav,7632.993,7635.512,background
S01_U04.CH4.wav,7635.512,7636.483,foreground
S01_U04.CH4.wav,7636.483,7636.802,background
S01_U04.CH4.wav,7636.802,7637.163,foreground
S01_U04.CH4.wav,7637.163,7637.623,background
S01_U04.CH4.wav,7637.623,7643.443,foreground
S01_U04.CH4.wav,7643.443,7643.573,background
S01_U04.CH4.wav,7643.573,7643.832,foreground
S01_U04.CH4.wav,7643.832,7644.262,background
S01_U04.CH4.wav,7644.262,7644.943,foreground
S01_U04.CH4.wav,7644.943,7645.483,background
S01_U04.CH4.wav,7645.483,7647.802,foreground
S01_U04.CH4.wav,7647.802,7648.163,background
S01_U04.CH4.wav,7648.163,7651.113,foreground
S01_U04.CH4.wav,7651.113,7652.073,background
S01_U04.CH4.wav,7652.073,7652.922,foreground
S01_U04.CH4.wav,7652.922,7654.203,background
S01_U04.CH4.wav,7654.203,7658.203,foreground
S01_U04.CH4.wav,7658.203,7658.642,background
S01_U04.CH4.wav,7658.642,7668.642,foreground
S01_U04.CH4.wav,7668.642,7668.653,background
S01_U04.CH4.wav,7668.653,7668.762,foreground
S01_U04.CH4.wav,7668.762,7668.802,background
S01_U04.CH4.wav,7668.802,7668.832,foreground
S01_U04.CH4.wav,7668.832,7669.012,background
S01_U04.CH4.wav,7669.012,7674.632,foreground
S01_U04.CH4.wav,7674.632,7674.663,background
S01_U04.CH4.wav,7674.663,7674.693,foreground
S01_U04.CH4.wav,7674.693,7674.852,background
S01_U04.CH4.wav,7674.852,7688.472,foreground
S01_U04.CH4.wav,7688.472,7689.002,background
S01_U04.CH4.wav,7689.002,7716.693,foreground
S01_U04.CH4.wav,7716.693,7716.993,background
S01_U04.CH4.wav,7716.993,7718.023,foreground
S01_U04.CH4.wav,7718.023,7719.102,background
S01_U04.CH4.wav,7719.102,7719.623,foreground
S01_U04.CH4.wav,7719.623,7719.682,background
S01_U04.CH4.wav,7719.682,7719.722,foreground
S01_U04.CH4.wav,7719.722,7719.773,background
S01_U04.CH4.wav,7719.773,7722.903,foreground
S01_U04.CH4.wav,7722.903,7723.943,background
S01_U04.CH4.wav,7723.943,7726.273,foreground
S01_U04.CH4.wav,7726.273,7726.653,background
S01_U04.CH4.wav,7726.653,7728.453,foreground
S01_U04.CH4.wav,7728.453,7729.382,background
S01_U04.CH4.wav,7729.382,7734.712,foreground
S01_U04.CH4.wav,7734.712,7736.323,background
S01_U04.CH4.wav,7736.323,7744.932,foreground
S01_U04.CH4.wav,7744.932,7746.802,background
S01_U04.CH4.wav,7746.802,7748.252,foreground
S01_U04.CH4.wav,7748.252,7748.302,background
S01_U04.CH4.wav,7748.302,7748.323,foreground
S01_U04.CH4.wav,7748.323,7748.332,background
S01_U04.CH4.wav,7748.332,7748.413,foreground
S01_U04.CH4.wav,7748.413,7748.552,background
S01_U04.CH4.wav,7748.552,7749.462,foreground
S01_U04.CH4.wav,7749.462,7749.773,background
S01_U04.CH4.wav,7749.773,7752.602,foreground
S01_U04.CH4.wav,7752.602,7752.632,background
S01_U04.CH4.wav,7752.632,7752.802,foreground
S01_U04.CH4.wav,7752.802,7752.852,background
S01_U04.CH4.wav,7752.852,7752.943,foreground
S01_U04.CH4.wav,7752.943,7753.002,background
S01_U04.CH4.wav,7753.002,7753.882,foreground
S01_U04.CH4.wav,7753.882,7754.073,background
S01_U04.CH4.wav,7754.073,7758.903,foreground
S01_U04.CH4.wav,7758.903,7760.233,background
S01_U04.CH4.wav,7760.233,7760.712,foreground
S01_U04.CH4.wav,7760.712,7761.233,background
S01_U04.CH4.wav,7761.233,7761.823,foreground
S01_U04.CH4.wav,7761.823,7762.012,background
S01_U04.CH4.wav,7762.012,7763.462,foreground
S01_U04.CH4.wav,7763.462,7764.042,background
S01_U04.CH4.wav,7764.042,7764.703,foreground
S01_U04.CH4.wav,7764.703,7764.842,background
S01_U04.CH4.wav,7764.842,7767.462,foreground
S01_U04.CH4.wav,7767.462,7767.993,background
S01_U04.CH4.wav,7767.993,7768.382,foreground
S01_U04.CH4.wav,7768.382,7769.602,background
S01_U04.CH4.wav,7769.602,7772.432,foreground
S01_U04.CH4.wav,7772.432,7773.502,background
S01_U04.CH4.wav,7773.502,7774.312,foreground
S01_U04.CH4.wav,7774.312,7775.983,background
S01_U04.CH4.wav,7775.983,7777.403,foreground
S01_U04.CH4.wav,7777.403,7778.653,background
S01_U04.CH4.wav,7778.653,7779.523,foreground
S01_U04.CH4.wav,7779.523,7780.762,background
S01_U04.CH4.wav,7780.762,7781.123,foreground
S01_U04.CH4.wav,7781.123,7782.212,background
S01_U04.CH4.wav,7782.212,7784.903,foreground
S01_U04.CH4.wav,7784.903,7785.863,background
S01_U04.CH4.wav,7785.863,7786.802,foreground
S01_U04.CH4.wav,7786.802,7786.892,background
S01_U04.CH4.wav,7786.892,7787.733,foreground
S01_U04.CH4.wav,7787.733,7788.332,background
S01_U04.CH4.wav,7788.332,7789.113,foreground
S01_U04.CH4.wav,7789.113,7789.403,background
S01_U04.CH4.wav,7789.403,7789.733,foreground
S01_U04.CH4.wav,7789.733,7790.523,background
S01_U04.CH4.wav,7790.523,7790.832,foreground
S01_U04.CH4.wav,7790.832,7791.682,background
S01_U04.CH4.wav,7791.682,7797.693,foreground
S01_U04.CH4.wav,7797.693,7797.802,background
S01_U04.CH4.wav,7797.802,7800.222,foreground
S01_U04.CH4.wav,7800.222,7801.903,background
S01_U04.CH4.wav,7801.903,7810.342,foreground
S01_U04.CH4.wav,7810.342,7812.292,background
S01_U04.CH4.wav,7812.292,7840.932,foreground
S01_U04.CH4.wav,7840.932,7841.493,background
S01_U04.CH4.wav,7841.493,7841.712,foreground
S01_U04.CH4.wav,7841.712,7842.302,background
S01_U04.CH4.wav,7842.302,7843.002,foreground
S01_U04.CH4.wav,7843.002,7843.842,background
S01_U04.CH4.wav,7843.842,7844.693,foreground
S01_U04.CH4.wav,7844.693,7844.792,background
S01_U04.CH4.wav,7844.792,7845.233,foreground
S01_U04.CH4.wav,7845.233,7845.573,background
S01_U04.CH4.wav,7845.573,7847.092,foreground
S01_U04.CH4.wav,7847.092,7847.523,background
S01_U04.CH4.wav,7847.523,7847.962,foreground
S01_U04.CH4.wav,7847.962,7849.762,background
S01_U04.CH4.wav,7849.762,7850.462,foreground
S01_U04.CH4.wav,7850.462,7850.913,background
S01_U04.CH4.wav,7850.913,7851.422,foreground
S01_U04.CH4.wav,7851.422,7851.443,background
S01_U04.CH4.wav,7851.443,7853.903,foreground
S01_U04.CH4.wav,7853.903,7854.182,background
S01_U04.CH4.wav,7854.182,7855.773,foreground
S01_U04.CH4.wav,7855.773,7855.852,background
S01_U04.CH4.wav,7855.852,7858.773,foreground
S01_U04.CH4.wav,7858.773,7858.953,background
S01_U04.CH4.wav,7858.953,7859.642,foreground
S01_U04.CH4.wav,7859.642,7860.573,background
S01_U04.CH4.wav,7860.573,7861.342,foreground
S01_U04.CH4.wav,7861.342,7861.582,background
S01_U04.CH4.wav,7861.582,7861.602,foreground
S01_U04.CH4.wav,7861.602,7861.682,background
S01_U04.CH4.wav,7861.682,7861.802,foreground
S01_U04.CH4.wav,7861.802,7862.042,background
S01_U04.CH4.wav,7862.042,7863.342,foreground
S01_U04.CH4.wav,7863.342,7863.913,background
S01_U04.CH4.wav,7863.913,7865.613,foreground
S01_U04.CH4.wav,7865.613,7866.382,background
S01_U04.CH4.wav,7866.382,7866.823,foreground
S01_U04.CH4.wav,7866.823,7871.203,background
S01_U04.CH4.wav,7871.203,7871.932,foreground
S01_U04.CH4.wav,7871.932,7872.212,background
S01_U04.CH4.wav,7872.212,7872.672,foreground
S01_U04.CH4.wav,7872.672,7874.172,background
S01_U04.CH4.wav,7874.172,7874.502,foreground
S01_U04.CH4.wav,7874.502,7875.552,background
S01_U04.CH4.wav,7875.552,7876.413,foreground
S01_U04.CH4.wav,7876.413,7880.842,background
S01_U04.CH4.wav,7880.842,7881.932,foreground
S01_U04.CH4.wav,7881.932,7883.292,background
S01_U04.CH4.wav,7883.292,7883.913,foreground
S01_U04.CH4.wav,7883.913,7883.932,background
S01_U04.CH4.wav,7883.932,7884.573,foreground
S01_U04.CH4.wav,7884.573,7885.163,background
S01_U04.CH4.wav,7885.163,7885.283,foreground
S01_U04.CH4.wav,7885.283,7885.302,background
S01_U04.CH4.wav,7885.302,7888.283,foreground
S01_U04.CH4.wav,7888.283,7889.422,background
S01_U04.CH4.wav,7889.422,7890.233,foreground
S01_U04.CH4.wav,7890.233,7890.703,background
S01_U04.CH4.wav,7890.703,7891.113,foreground
S01_U04.CH4.wav,7891.113,7892.292,background
S01_U04.CH4.wav,7892.292,7892.922,foreground
S01_U04.CH4.wav,7892.922,7893.123,background
S01_U04.CH4.wav,7893.123,7893.682,foreground
S01_U04.CH4.wav,7893.682,7893.943,background
S01_U04.CH4.wav,7893.943,7895.002,foreground
S01_U04.CH4.wav,7895.002,7895.722,background
S01_U04.CH4.wav,7895.722,7896.123,foreground
S01_U04.CH4.wav,7896.123,7897.283,background
S01_U04.CH4.wav,7897.283,7898.073,foreground
S01_U04.CH4.wav,7898.073,7898.642,background
S01_U04.CH4.wav,7898.642,7898.913,foreground
S01_U04.CH4.wav,7898.913,7898.993,background
S01_U04.CH4.wav,7898.993,7899.252,foreground
S01_U04.CH4.wav,7899.252,7900.592,background
S01_U04.CH4.wav,7900.592,7901.083,foreground
S01_U04.CH4.wav,7901.083,7901.602,background
S01_U04.CH4.wav,7901.602,7902.142,foreground
S01_U04.CH4.wav,7902.142,7902.552,background
S01_U04.CH4.wav,7902.552,7903.953,foreground
S01_U04.CH4.wav,7903.953,7910.873,background
S01_U04.CH4.wav,7910.873,7911.903,foreground
S01_U04.CH4.wav,7911.903,7913.083,background
S01_U04.CH4.wav,7913.083,7913.403,foreground
S01_U04.CH4.wav,7913.403,7913.762,background
S01_U04.CH4.wav,7913.762,7914.062,foreground
S01_U04.CH4.wav,7914.062,7914.562,background
S01_U04.CH4.wav,7914.562,7914.773,foreground
S01_U04.CH4.wav,7914.773,7917.342,background
S01_U04.CH4.wav,7917.342,7919.422,foreground
S01_U04.CH4.wav,7919.422,7919.932,background
S01_U04.CH4.wav,7919.932,7920.472,foreground
S01_U04.CH4.wav,7920.472,7921.252,background
S01_U04.CH4.wav,7921.252,7922.922,foreground
S01_U04.CH4.wav,7922.922,7926.863,background
S01_U04.CH4.wav,7926.863,7927.052,foreground
S01_U04.CH4.wav,7927.052,7927.163,background
S01_U04.CH4.wav,7927.163,7928.812,foreground
S01_U04.CH4.wav,7928.812,7929.092,background
S01_U04.CH4.wav,7929.092,7931.323,foreground
S01_U04.CH4.wav,7931.323,7931.863,background
S01_U04.CH4.wav,7931.863,7932.243,foreground
S01_U04.CH4.wav,7932.243,7932.693,background
S01_U04.CH4.wav,7932.693,7933.153,foreground
S01_U04.CH4.wav,7933.153,7933.733,background
S01_U04.CH4.wav,7933.733,7935.693,foreground
S01_U04.CH4.wav,7935.693,7936.733,background
S01_U04.CH4.wav,7936.733,7936.882,foreground
S01_U04.CH4.wav,7936.882,7936.962,background
S01_U04.CH4.wav,7936.962,7937.123,foreground
S01_U04.CH4.wav,7937.123,7937.703,background
S01_U04.CH4.wav,7937.703,7947.052,foreground
S01_U04.CH4.wav,7947.052,7947.592,background
S01_U04.CH4.wav,7947.592,7948.333,foreground
S01_U04.CH4.wav,7948.333,7948.903,background
S01_U04.CH4.wav,7948.903,7949.972,foreground
S01_U04.CH4.wav,7949.972,7950.363,background
S01_U04.CH4.wav,7950.363,7950.632,foreground
S01_U04.CH4.wav,7950.632,7951.012,background
S01_U04.CH4.wav,7951.012,7952.323,foreground
S01_U04.CH4.wav,7952.323,7952.382,background
S01_U04.CH4.wav,7952.382,7952.403,foreground
S01_U04.CH4.wav,7952.403,7952.773,background
S01_U04.CH4.wav,7952.773,7955.613,foreground
S01_U04.CH4.wav,7955.613,7956.682,background
S01_U04.CH4.wav,7956.682,7962.562,foreground
S01_U04.CH4.wav,7962.562,7964.292,background
S01_U04.CH4.wav,7964.292,7964.632,foreground
S01_U04.CH4.wav,7964.632,7965.123,background
S01_U04.CH4.wav,7965.123,7966.312,foreground
S01_U04.CH4.wav,7966.312,7971.102,background
S01_U04.CH4.wav,7971.102,7971.623,foreground
S01_U04.CH4.wav,7971.623,7972.052,background
S01_U04.CH4.wav,7972.052,7972.073,foreground
S01_U04.CH4.wav,7972.073,7972.083,background
S01_U04.CH4.wav,7972.083,7972.233,foreground
S01_U04.CH4.wav,7972.233,7972.382,background
S01_U04.CH4.wav,7972.382,7972.562,foreground
S01_U04.CH4.wav,7972.562,7972.583,background
S01_U04.CH4.wav,7972.583,7973.613,foreground
S01_U04.CH4.wav,7973.613,7973.802,background
S01_U04.CH4.wav,7973.802,7975.483,foreground
S01_U04.CH4.wav,7975.483,7976.323,background
S01_U04.CH4.wav,7976.323,7976.392,foreground
S01_U04.CH4.wav,7976.392,7976.573,background
S01_U04.CH4.wav,7976.573,7976.722,foreground
S01_U04.CH4.wav,7976.722,7976.993,background
S01_U04.CH4.wav,7976.993,7977.073,foreground
S01_U04.CH4.wav,7977.073,7979.802,background
S01_U04.CH4.wav,7979.802,7981.222,foreground
S01_U04.CH4.wav,7981.222,7982.012,background
S01_U04.CH4.wav,7982.012,7983.342,foreground
S01_U04.CH4.wav,7983.342,7983.823,background
S01_U04.CH4.wav,7983.823,7984.712,foreground
S01_U04.CH4.wav,7984.712,7985.083,background
S01_U04.CH4.wav,7985.083,7985.493,foreground
S01_U04.CH4.wav,7985.493,7986.512,background
S01_U04.CH4.wav,7986.512,7986.812,foreground
S01_U04.CH4.wav,7986.812,7987.283,background
S01_U04.CH4.wav,7987.283,7987.483,foreground
S01_U04.CH4.wav,7987.483,7990.443,background
S01_U04.CH4.wav,7990.443,7990.462,foreground
S01_U04.CH4.wav,7990.462,7991.533,background
S01_U04.CH4.wav,7991.533,7992.542,foreground
S01_U04.CH4.wav,7992.542,7993.983,background
S01_U04.CH4.wav,7993.983,7994.012,foreground
S01_U04.CH4.wav,7994.012,7994.792,background
S01_U04.CH4.wav,7994.792,7994.983,foreground
S01_U04.CH4.wav,7994.983,7996.153,background
S01_U04.CH4.wav,7996.153,7996.193,foreground
S01_U04.CH4.wav,7996.193,8001.052,background
S01_U04.CH4.wav,8001.052,8001.663,foreground
S01_U04.CH4.wav,8001.663,8004.672,background
S01_U04.CH4.wav,8004.672,8005.092,foreground
S01_U04.CH4.wav,8005.092,8005.153,background
S01_U04.CH4.wav,8005.153,8005.712,foreground
S01_U04.CH4.wav,8005.712,8007.712,background
S01_U04.CH4.wav,8007.712,8009.073,foreground
S01_U04.CH4.wav,8009.073,8009.962,background
S01_U04.CH4.wav,8009.962,8010.453,foreground
S01_U04.CH4.wav,8010.453,8011.002,background
S01_U04.CH4.wav,8011.002,8012.373,foreground
S01_U04.CH4.wav,8012.373,8013.193,background
S01_U04.CH4.wav,8013.193,8022.413,foreground
S01_U04.CH4.wav,8022.413,8022.462,background
S01_U04.CH4.wav,8022.462,8025.182,foreground
S01_U04.CH4.wav,8025.182,8025.852,background
S01_U04.CH4.wav,8025.852,8028.512,foreground
S01_U04.CH4.wav,8028.512,8028.932,background
S01_U04.CH4.wav,8028.932,8029.903,foreground
S01_U04.CH4.wav,8029.903,8030.373,background
S01_U04.CH4.wav,8030.373,8033.203,foreground
S01_U04.CH4.wav,8033.203,8033.302,background
S01_U04.CH4.wav,8033.302,8033.823,foreground
S01_U04.CH4.wav,8033.823,8035.153,background
S01_U04.CH4.wav,8035.153,8035.932,foreground
S01_U04.CH4.wav,8035.932,8036.613,background
S01_U04.CH4.wav,8036.613,8037.443,foreground
S01_U04.CH4.wav,8037.443,8037.863,background
S01_U04.CH4.wav,8037.863,8038.083,foreground
S01_U04.CH4.wav,8038.083,8038.552,background
S01_U04.CH4.wav,8038.552,8039.312,foreground
S01_U04.CH4.wav,8039.312,8039.802,background
S01_U04.CH4.wav,8039.802,8042.132,foreground
S01_U04.CH4.wav,8042.132,8046.373,background
S01_U04.CH4.wav,8046.373,8048.773,foreground
S01_U04.CH4.wav,8048.773,8050.193,background
S01_U04.CH4.wav,8050.193,8050.663,foreground
S01_U04.CH4.wav,8050.663,8054.672,background
S01_U04.CH4.wav,8054.672,8055.023,foreground
S01_U04.CH4.wav,8055.023,8055.592,background
S01_U04.CH4.wav,8055.592,8056.123,foreground
S01_U04.CH4.wav,8056.123,8057.373,background
S01_U04.CH4.wav,8057.373,8057.382,foreground
S01_U04.CH4.wav,8057.382,8057.422,background
S01_U04.CH4.wav,8057.422,8057.823,foreground
S01_U04.CH4.wav,8057.823,8058.443,background
S01_U04.CH4.wav,8058.443,8059.023,foreground
S01_U04.CH4.wav,8059.023,8059.833,background
S01_U04.CH4.wav,8059.833,8061.023,foreground
S01_U04.CH4.wav,8061.023,8061.712,background
S01_U04.CH4.wav,8061.712,8061.983,foreground
S01_U04.CH4.wav,8061.983,8063.302,background
S01_U04.CH4.wav,8063.302,8063.583,foreground
S01_U04.CH4.wav,8063.583,8064.083,background
S01_U04.CH4.wav,8064.083,8064.182,foreground
S01_U04.CH4.wav,8064.182,8065.802,background
S01_U04.CH4.wav,8065.802,8066.903,foreground
S01_U04.CH4.wav,8066.903,8067.873,background
S01_U04.CH4.wav,8067.873,8068.262,foreground
S01_U04.CH4.wav,8068.262,8068.453,background
S01_U04.CH4.wav,8068.453,8068.783,foreground
S01_U04.CH4.wav,8068.783,8069.453,background
S01_U04.CH4.wav,8069.453,8069.562,foreground
S01_U04.CH4.wav,8069.562,8070.792,background
S01_U04.CH4.wav,8070.792,8070.892,foreground
S01_U04.CH4.wav,8070.892,8071.693,background
S01_U04.CH4.wav,8071.693,8071.773,foreground
S01_U04.CH4.wav,8071.773,8072.023,background
S01_U04.CH4.wav,8072.023,8072.042,foreground
S01_U04.CH4.wav,8072.042,8072.363,background
S01_U04.CH4.wav,8072.363,8073.023,foreground
S01_U04.CH4.wav,8073.023,8073.203,background
S01_U04.CH4.wav,8073.203,8073.852,foreground
S01_U04.CH4.wav,8073.852,8074.342,background
S01_U04.CH4.wav,8074.342,8076.712,foreground
S01_U04.CH4.wav,8076.712,8076.812,background
S01_U04.CH4.wav,8076.812,8077.443,foreground
S01_U04.CH4.wav,8077.443,8078.333,background
S01_U04.CH4.wav,8078.333,8078.462,foreground
S01_U04.CH4.wav,8078.462,8078.913,background
S01_U04.CH4.wav,8078.913,8079.432,foreground
S01_U04.CH4.wav,8079.432,8081.712,background
S01_U04.CH4.wav,8081.712,8082.113,foreground
S01_U04.CH4.wav,8082.113,8082.823,background
S01_U04.CH4.wav,8082.823,8082.972,foreground
S01_U04.CH4.wav,8082.972,8083.703,background
S01_U04.CH4.wav,8083.703,8084.113,foreground
S01_U04.CH4.wav,8084.113,8084.922,background
S01_U04.CH4.wav,8084.922,8085.812,foreground
S01_U04.CH4.wav,8085.812,8086.642,background
S01_U04.CH4.wav,8086.642,8086.792,foreground
S01_U04.CH4.wav,8086.792,8090.873,background
S01_U04.CH4.wav,8090.873,8091.212,foreground
S01_U04.CH4.wav,8091.212,8091.972,background
S01_U04.CH4.wav,8091.972,8093.642,foreground
S01_U04.CH4.wav,8093.642,8096.403,background
S01_U04.CH4.wav,8096.403,8096.903,foreground
S01_U04.CH4.wav,8096.903,8098.262,background
S01_U04.CH4.wav,8098.262,8098.733,foreground
S01_U04.CH4.wav,8098.733,8099.042,background
S01_U04.CH4.wav,8099.042,8100.512,foreground
S01_U04.CH4.wav,8100.512,8100.703,background
S01_U04.CH4.wav,8100.703,8100.752,foreground
S01_U04.CH4.wav,8100.752,8100.913,background
S01_U04.CH4.wav,8100.913,8100.972,foreground
S01_U04.CH4.wav,8100.972,8100.983,background
S01_U04.CH4.wav,8100.983,8101.062,foreground
S01_U04.CH4.wav,8101.062,8103.882,background
S01_U04.CH4.wav,8103.882,8109.962,foreground
S01_U04.CH4.wav,8109.962,8110.073,background
S01_U04.CH4.wav,8110.073,8111.302,foreground
S01_U04.CH4.wav,8111.302,8111.552,background
S01_U04.CH4.wav,8111.552,8111.762,foreground
S01_U04.CH4.wav,8111.762,8112.203,background
S01_U04.CH4.wav,8112.203,8112.392,foreground
S01_U04.CH4.wav,8112.392,8113.382,background
S01_U04.CH4.wav,8113.382,8115.833,foreground
S01_U04.CH4.wav,8115.833,8116.432,background
S01_U04.CH4.wav,8116.432,8118.733,foreground
S01_U04.CH4.wav,8118.733,8119.153,background
S01_U04.CH4.wav,8119.153,8139.413,foreground
S01_U04.CH4.wav,8139.413,8139.493,background
S01_U04.CH4.wav,8139.493,8139.502,foreground
S01_U04.CH4.wav,8139.502,8139.632,background
S01_U04.CH4.wav,8139.632,8140.613,foreground
S01_U04.CH4.wav,8140.613,8141.613,background
S01_U04.CH4.wav,8141.613,8145.552,foreground
S01_U04.CH4.wav,8145.552,8146.762,background
S01_U04.CH4.wav,8146.762,8147.512,foreground
S01_U04.CH4.wav,8147.512,8149.903,background
S01_U04.CH4.wav,8149.903,8150.443,foreground
S01_U04.CH4.wav,8150.443,8152.552,background
S01_U04.CH4.wav,8152.552,8152.903,foreground
S01_U04.CH4.wav,8152.903,8153.542,background
S01_U04.CH4.wav,8153.542,8154.123,foreground
S01_U04.CH4.wav,8154.123,8155.613,background
S01_U04.CH4.wav,8155.613,8156.262,foreground
S01_U04.CH4.wav,8156.262,8157.453,background
S01_U04.CH4.wav,8157.453,8159.283,foreground
S01_U04.CH4.wav,8159.283,8161.863,background
S01_U04.CH4.wav,8161.863,8163.292,foreground
S01_U04.CH4.wav,8163.292,8163.342,background
S01_U04.CH4.wav,8163.342,8166.193,foreground
S01_U04.CH4.wav,8166.193,8166.493,background
S01_U04.CH4.wav,8166.493,8167.432,foreground
S01_U04.CH4.wav,8167.432,8167.983,background
S01_U04.CH4.wav,8167.983,8168.493,foreground
S01_U04.CH4.wav,8168.493,8171.472,background
S01_U04.CH4.wav,8171.472,8171.623,foreground
S01_U04.CH4.wav,8171.623,8175.243,background
S01_U04.CH4.wav,8175.243,8175.762,foreground
S01_U04.CH4.wav,8175.762,8184.892,background
S01_U04.CH4.wav,8184.892,8185.002,foreground
S01_U04.CH4.wav,8185.002,8187.623,background
S01_U04.CH4.wav,8187.623,8188.573,foreground
S01_U04.CH4.wav,8188.573,8190.623,background
S01_U04.CH4.wav,8190.623,8191.693,foreground
S01_U04.CH4.wav,8191.693,8193.562,background
S01_U04.CH4.wav,8193.562,8193.903,foreground
S01_U04.CH4.wav,8193.903,8195.713,background
S01_U04.CH4.wav,8195.713,8196.243,foreground
S01_U04.CH4.wav,8196.243,8197.143,background
S01_U04.CH4.wav,8197.143,8197.203,foreground
S01_U04.CH4.wav,8197.203,8197.213,background
S01_U04.CH4.wav,8197.213,8197.233,foreground
S01_U04.CH4.wav,8197.233,8197.243,background
S01_U04.CH4.wav,8197.243,8197.673,foreground
S01_U04.CH4.wav,8197.673,8199.183,background
S01_U04.CH4.wav,8199.183,8199.503,foreground
S01_U04.CH4.wav,8199.503,8203.933,background
S01_U04.CH4.wav,8203.933,8204.253,foreground
S01_U04.CH4.wav,8204.253,8205.073,background
S01_U04.CH4.wav,8205.073,8205.333,foreground
S01_U04.CH4.wav,8205.333,8207.153,background
S01_U04.CH4.wav,8207.153,8207.163,foreground
S01_U04.CH4.wav,8207.163,8207.283,background
S01_U04.CH4.wav,8207.283,8207.613,foreground
S01_U04.CH4.wav,8207.613,8209.213,background
S01_U04.CH4.wav,8209.213,8210.163,foreground
S01_U04.CH4.wav,8210.163,8217.353,background
S01_U04.CH4.wav,8217.353,8217.443,foreground
S01_U04.CH4.wav,8217.443,8218.603,background
S01_U04.CH4.wav,8218.603,8219.413,foreground
S01_U04.CH4.wav,8219.413,8226.773,background
S01_U04.CH4.wav,8226.773,8227.673,foreground
S01_U04.CH4.wav,8227.673,8229.083,background
S01_U04.CH4.wav,8229.083,8231.003,foreground
S01_U04.CH4.wav,8231.003,8232.373,background
S01_U04.CH4.wav,8232.373,8233.203,foreground
S01_U04.CH4.wav,8233.203,8233.393,background
S01_U04.CH4.wav,8233.393,8233.493,foreground
S01_U04.CH4.wav,8233.493,8233.503,background
